matchup,page,date,content_type,collection,record_id
H S Reeve's Reepham XI v Haverland,168,18950815,match information,Tony Webb minor counties collection,
Chief fixtures for today,168,18950819,fixture information,Tony Webb minor counties collection,
Norfolk v Cambridgeshire,169,18950828,match information,Tony Webb minor counties collection,
Norfolk v Oxfordshire,169,18950800,match information,Tony Webb minor counties collection,
Norfolk match list,169,18950000,team information,Tony Webb minor counties collection,
Norfolk County Club local fixtures,169,18950829,fixture information,Tony Webb minor counties collection,
Fairfax Davies,169,18950000,biography,Tony Webb minor counties collection,
P A Fryer,169,18950000,biography,Tony Webb minor counties collection,
Scores of fifty runs and upwards,169,18950800,statistics,Tony Webb minor counties collection,
Good bowling performances,169,18950800,statistics,Tony Webb minor counties collection,
Rev King's XI v New City,169,18950824,match information,Tony Webb minor counties collection,
St Paul's v Thorpe Village,169,18950824,match information,Tony Webb minor counties collection,
Ustrand v Norman & Beard's,169,18950824,match information,Tony Webb minor counties collection,
Catfield v Waxham Visitors,169,18950824,match information,Tony Webb minor counties collection,
Dr Knox's XI v F Jickling's XI,169,18950800,match information,Tony Webb minor counties collection,
Mulbarton v Hethersett,169,18950824,match information,Tony Webb minor counties collection,
Norse Reheam v Hall,169,18950824,match information,Tony Webb minor counties collection,
Chief fixtures for today,169,18950829,fixture information,Tony Webb minor counties collection,
Cambridge,169,18950829,newspaper cuttings,Tony Webb minor counties collection,
Gunton v Mr S Hoare's XI,170,18950828,match information,Tony Webb minor counties collection,
Norfolk v Cambridgeshire,171,18950829,match information,Tony Webb minor counties collection,
Minor Counties Championship commentary,171,18950902,article,Tony Webb minor counties collection,
Oxfordshire v Norfolk Venue Change,171,18950800,match information,Tony Webb minor counties collection,
Bowling performances,171,18950902,statistics,Tony Webb minor counties collection,
England And America v Spain,171,18950000,match information,Tony Webb minor counties collection,
Dr Thomson's XI v H Cozens-Hardy's XI,171,18950831,match information,Tony Webb minor counties collection,
Local fixtures,171,18950902,fixture information,Tony Webb minor counties collection,
Narrow Second XI v New City,172,18950831,match information,Tony Webb minor counties collection,
Silver Road v St Paul's,172,18950831,match information,Tony Webb minor counties collection,
St Philip's v St Philip's Institute,172,18950831,match information,Tony Webb minor counties collection,
Thorpe Village v Coltishall,172,18950829,match information,Tony Webb minor counties collection,
Bylaugh v Yaxham,172,18950831,match information,Tony Webb minor counties collection,
Catfield v Oulton And Blickling Park,172,18950829,match information,Tony Webb minor counties collection,
Cathedral Choir v Rosary Road,172,18950829,match information,Tony Webb minor counties collection,
Harleston v Norwich Union,172,18950829,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,172,18950828,match information,Tony Webb minor counties collection,
Westwick v Cameron-Wellington,172,18950829,match information,Tony Webb minor counties collection,
Chief remaining fixtures of the season,172,18950900,fixture information,Tony Webb minor counties collection,
Temperance v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Colts v Clarence,173,18950727,match information,Tony Webb minor counties collection,
Star v St Michael's,173,18950727,match information,Tony Webb minor counties collection,
Excelsior v Enterprise,173,18950727,match information,Tony Webb minor counties collection,
Teachers v Doddridge,173,18950727,match information,Tony Webb minor counties collection,
Regent-Square v Victoria-Road,173,18950727,match information,Tony Webb minor counties collection,
Excelsior Albions v Pioneer,173,18950727,match information,Tony Webb minor counties collection,
Long Buckby v Northampton County Club And Ground,173,18950727,match information,Tony Webb minor counties collection,
Kellingbury v West End Rovers,173,18950727,match information,Tony Webb minor counties collection,
Northampton Licensed Trades v Weedon Garrison,173,18950727,match information,Tony Webb minor counties collection,
Dallington v Star Reserve,173,18950727,match information,Tony Webb minor counties collection,
Woodford v Grafton Underwood,173,18950729,match information,Tony Webb minor counties collection,
Northampton Town League match list,173,18950803,fixture information,Tony Webb minor counties collection,
Northampton Town League First Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,
Northampton Town League Second Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,
Northampton Town League Third Section team aggregates,173,18950727,statistics,Tony Webb minor counties collection,
Bedfordshire v MCC And Ground,174,18950807,match information,Tony Webb minor counties collection,
Northampton Cricket League match list,174,18950810,fixture information,Tony Webb minor counties collection,
Wellingborough Masters team aggregates,174,18950800,team information,Tony Webb minor counties collection,
Wellingborough Masters player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School team aggregates,174,18950800,team information,Tony Webb minor counties collection,
Wellingborough Grammar School player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School Boys XI Under XIV team aggregates,174,18950800,team information,Tony Webb minor counties collection,
Wellingborough Grammar School Boys XI Under XIV player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Wellingborough Grammar School Second XI team aggregates,174,18950800,team information,Tony Webb minor counties collection,
Wellingborough Grammar School Second XI player statistics,174,18950800,statistics,Tony Webb minor counties collection,
Badminton v Depot Club,174,18950805,match information,Tony Webb minor counties collection,
Excelsior v Star,175,18950803,match information,Tony Webb minor counties collection,
Clarence v Colts,175,18950803,match information,Tony Webb minor counties collection,
Trains v Regent-Square,175,18950803,match information,Tony Webb minor counties collection,
Excelsior Albion v Artizan Star,175,18950803,match information,Tony Webb minor counties collection,
Primitive v St Katherine's,175,18950803,match information,Tony Webb minor counties collection,
YMCA v St Sepulchre's,175,18950803,match information,Tony Webb minor counties collection,
Oak v Wesleyans V Wesleyan Star,175,18950803,match information,Tony Webb minor counties collection,
Catholic Alma v St Giles',175,18950803,match information,Tony Webb minor counties collection,
Bedfordshire v Hertfordshire,175,18950806,match information,Tony Webb minor counties collection,
Northamptonshire v Excelsior,175,18950805,match information,Tony Webb minor counties collection,
Wellingborough Grammar School Past v Present,175,18950802,match information,Tony Webb minor counties collection,
Wellingborough Grammar School Past Second XI v Present Second XI,175,18950802,match information,Tony Webb minor counties collection,
St Paul's v Pioneer Second XI,175,18950803,match information,Tony Webb minor counties collection,
Moulton v Overstone Park,175,18950803,match information,Tony Webb minor counties collection,
Pioneer v Church And Co,175,18950803,match information,Tony Webb minor counties collection,
Victoria Road v Excelsior Albion,176,18950810,match information,Tony Webb minor counties collection,
Princess Street v Doddridge,176,18950810,match information,Tony Webb minor counties collection,
Moss Rose v Pioneer,176,18950810,match information,Tony Webb minor counties collection,
St Lawrence's v YMCA,176,18950810,match information,Tony Webb minor counties collection,
Blue Shield v Gold Street Wesleyans,176,18950810,match information,Tony Webb minor counties collection,
St Sepulchre's Bible Class v St Sepulchre's Institute,176,18950810,match information,Tony Webb minor counties collection,
